timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614679010885,29,Kittens-40,200,OK,Bing Various 2-6,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,7000,149,4,6,http://www.bing.com/rp/BVRRZgrJAOx-_HOHkWyllv5vdF4.js,29,0,0
1614679009468,1897,Kittens,200,OK,Bing Various 2-7,text,false,One or more sub-samples failed,668375,6973,4,6,http://www.bing.com/images/search?q=Kittens,45,0,23
1614679009468,45,Kittens-0,301,Moved Permanently,Bing Various 2-7,,false,Response was null,275,135,4,6,http://bing.com/images/search?q=Kittens,45,0,23
1614679009514,543,Kittens-1,200,OK,Bing Various 2-7,text,true,,453758,139,4,6,http://www.bing.com/images/search?q=Kittens,112,0,19
1614679010068,21,Kittens-2,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4616,138,4,6,http://www.bing.com/sa/simg/favicon-2x.ico,21,0,0
1614679010089,24,Kittens-3,200,OK,Bing Various 2-7,text,true,,1376,150,4,6,http://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg,24,0,0
1614679010113,22,Kittens-4,200,OK,Bing Various 2-7,text,true,,1502,150,4,6,http://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg,22,0,0
1614679010135,20,Kittens-5,200,OK,Bing Various 2-7,text,true,,1933,150,4,6,http://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg,20,0,0
1614679010155,22,Kittens-6,200,OK,Bing Various 2-7,text,true,,1113,150,4,6,http://www.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg,22,0,0
1614679010177,20,Kittens-7,200,OK,Bing Various 2-7,text,true,,1795,150,4,6,http://www.bing.com/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg,20,0,0
1614679010197,17,Kittens-8,200,OK,Bing Various 2-7,text,true,,1557,150,4,6,http://www.bing.com/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg,17,0,0
1614679010214,21,Kittens-9,200,OK,Bing Various 2-7,text,true,,1943,150,4,6,http://www.bing.com/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg,21,0,0
1614679010235,83,Kittens-10,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1505,150,4,6,http://www.bing.com/rp/jZQUtjbvBNTFVhjuc1I6KRsoYFQ.css,83,0,0
1614679010318,31,Kittens-11,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1545,150,4,6,http://www.bing.com/rp/DGRMR9NeVlyY3l85HlsGXYkE8_s.css,31,0,0
1614679010349,27,Kittens-12,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1210,150,4,6,http://www.bing.com/rp/K1lFw1Mm-fGE5oJrZ4Sbf44j-54.css,27,0,0
1614679010376,24,Kittens-13,200,OK,Bing Various 2-7,text,true,,7544,150,4,6,http://www.bing.com/rp/IM8yRggr6PIeHc40CX57dqaq-lc.css,24,0,0
1614679010400,21,Kittens-14,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1772,150,4,6,http://www.bing.com/rp/dPivqrU3cqe5fmsrlV6oVXWN6J8.css,21,0,0
1614679010421,22,Kittens-15,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4626,150,4,6,http://www.bing.com/rp/fWNNQ1PnvP0-d6lD80KSmXG3Q4o.css,22,0,0
1614679010443,21,Kittens-16,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2630,150,4,6,http://www.bing.com/rp/kFAqShRrnkQMbH6NYLBYoJ3lq9s.png,21,0,0
1614679010465,42,Kittens-17,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1602,203,4,6,http://tse1.mm.bing.net/th?q=Really+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,42,0,19
1614679010508,47,Kittens-18,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1640,198,4,6,http://tse3.mm.bing.net/th?q=Ginger+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,47,0,19
1614679010556,78,Kittens-19,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1869,200,4,6,http://tse4.mm.bing.net/th?q=Too+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,78,0,20
1614679010634,52,Kittens-20,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1501,198,4,6,http://tse3.mm.bing.net/th?q=Fluffy+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,52,0,0
1614679010687,71,Kittens-21,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1509,201,4,6,http://tse4.mm.bing.net/th?q=Cute+Baby+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,71,0,0
1614679010758,53,Kittens-22,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2006,200,4,6,http://tse1.mm.bing.net/th?q=Precious+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,53,0,0
1614679010811,29,Kittens-23,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,9373,184,4,6,http://tse4.mm.bing.net/th/id/OIP.g7X44N3UTeeiqR-bw-4tugHaFy?w=191&h=149&c=7&o=5&pid=1.7,29,0,0
1614679010840,28,Kittens-24,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,7544,184,4,6,http://tse4.mm.bing.net/th/id/OIP.y09KdGz4r3jEnzA3XHeWvwHaE8?w=191&h=128&c=7&o=5&pid=1.7,28,0,0
1614679010868,27,Kittens-25,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,3973,184,4,6,http://tse3.mm.bing.net/th/id/OIP.iPPdhC1Lio2Qj-bOjyq6LgHaEK?w=191&h=107&c=7&o=5&pid=1.7,27,0,0
1614679010895,40,Kittens-26,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,18641,184,4,6,http://tse4.mm.bing.net/th/id/OIP.xO9-9frMZ9NjfJx9trxhBwDPEt?w=191&h=278&c=7&o=5&pid=1.7,40,0,0
1614679010936,23,Kittens-27,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,12536,184,4,6,http://tse1.mm.bing.net/th/id/OIP.E5J6CtifNwNYEkCuJAkTBwHaJ4?w=191&h=255&c=7&o=5&pid=1.7,23,0,0
1614679010959,26,Kittens-28,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,11852,184,4,6,http://tse4.mm.bing.net/th/id/OIP.p7QwnVvTLTfiCBCddqt0-gAAAA?w=191&h=289&c=7&o=5&pid=1.7,26,0,0
1614679010985,56,Kittens-29,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,13200,232,4,6,http://tse4.mm.bing.net/th?q=Cute+Teacup+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,56,0,0
1614679011041,29,Kittens-30,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,14629,184,4,6,http://tse4.mm.bing.net/th/id/OIP.FXwOjB9bdzOykuPW-uVWQAHaJ3?w=191&h=255&c=7&o=5&pid=1.7,27,0,0
1614679011070,20,Kittens-31,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,12080,184,4,6,http://tse3.mm.bing.net/th/id/OIP.d-tqJewhqKAcGLnJfE0JIAHaLO?w=191&h=289&c=7&o=5&pid=1.7,20,0,0
1614679011091,50,Kittens-32,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,12311,184,4,6,http://tse2.mm.bing.net/th/id/OIP.lyOHk9GXL6KlyUyx3g8wdgAAAA?w=191&h=286&c=7&o=5&pid=1.7,50,0,21
1614679011141,23,Kittens-33,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,10197,184,4,6,http://tse4.mm.bing.net/th/id/OIP.ryWck3N9kgsZQIT7ZNNLhQHaLG?w=191&h=286&c=7&o=5&pid=1.7,23,0,0
1614679011164,29,Kittens-34,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,7321,184,4,6,http://tse3.mm.bing.net/th/id/OIP.aw-rnbZtIHQn0AM4gL34ugHaE7?w=191&h=127&c=7&o=5&pid=1.7,29,0,0
1614679011193,56,Kittens-35,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,9589,232,4,6,http://tse3.mm.bing.net/th?q=Little+Baby+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,56,0,0
1614679011249,23,Kittens-36,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,14775,184,4,6,http://tse4.mm.bing.net/th/id/OIP.sFUYyGfpDLPzoCtC3-UOoQHaJ4?w=191&h=255&c=7&o=5&pid=1.7,23,0,0
1614679011272,24,Kittens-37,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,482,141,4,6,http://www.bing.com/sa/simg/Flag_Feedback.png,24,0,0
1614679011296,24,Kittens-38,200,OK,Bing Various 2-7,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,936,150,4,6,http://www.bing.com/rp/ytiieusXgM2K8bLkEDP-AS1ePds.png,24,0,0
1614679011320,22,Kittens-39,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1109,149,4,6,http://www.bing.com/rp/da3XTE4E24gCNAQJm5tKrqZDeuc.js,22,0,0
1614679011342,23,Kittens-40,200,OK,Bing Various 2-7,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,7000,149,4,6,http://www.bing.com/rp/BVRRZgrJAOx-_HOHkWyllv5vdF4.js,23,0,0
1614679009971,1829,Kittens,200,OK,Bing Various 2-8,text,false,One or more sub-samples failed,647109,6789,3,5,http://www.bing.com/images/search?q=Kittens,44,0,19
1614679009971,44,Kittens-0,301,Moved Permanently,Bing Various 2-8,,false,Response was null,275,135,3,5,http://bing.com/images/search?q=Kittens,44,0,19
1614679010015,493,Kittens-1,200,OK,Bing Various 2-8,text,true,,454087,139,3,5,http://www.bing.com/images/search?q=Kittens,111,0,21
1614679010520,21,Kittens-2,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4616,138,3,5,http://www.bing.com/sa/simg/favicon-2x.ico,21,0,0
1614679010541,21,Kittens-3,200,OK,Bing Various 2-8,text,true,,1376,150,3,5,http://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg,21,0,0
1614679010562,19,Kittens-4,200,OK,Bing Various 2-8,text,true,,1502,150,3,5,http://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg,19,0,0
1614679010581,28,Kittens-5,200,OK,Bing Various 2-8,text,true,,1933,150,3,5,http://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg,28,0,0
1614679010610,19,Kittens-6,200,OK,Bing Various 2-8,text,true,,1113,150,3,5,http://www.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg,19,0,0
1614679010629,19,Kittens-7,200,OK,Bing Various 2-8,text,true,,1795,150,3,5,http://www.bing.com/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg,19,0,0
1614679010648,20,Kittens-8,200,OK,Bing Various 2-8,text,true,,1557,150,3,5,http://www.bing.com/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg,20,0,0
1614679010668,40,Kittens-9,200,OK,Bing Various 2-8,text,true,,1943,150,3,5,http://www.bing.com/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg,40,0,0
1614679010708,45,Kittens-10,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1505,150,3,5,http://www.bing.com/rp/jZQUtjbvBNTFVhjuc1I6KRsoYFQ.css,45,0,0
1614679010753,62,Kittens-11,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1545,150,3,5,http://www.bing.com/rp/DGRMR9NeVlyY3l85HlsGXYkE8_s.css,62,0,0
1614679010816,24,Kittens-12,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1210,150,3,5,http://www.bing.com/rp/K1lFw1Mm-fGE5oJrZ4Sbf44j-54.css,24,0,0
1614679010840,25,Kittens-13,200,OK,Bing Various 2-8,text,true,,7544,150,3,5,http://www.bing.com/rp/IM8yRggr6PIeHc40CX57dqaq-lc.css,25,0,0
1614679010865,22,Kittens-14,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1772,150,3,5,http://www.bing.com/rp/dPivqrU3cqe5fmsrlV6oVXWN6J8.css,22,0,0
1614679010887,24,Kittens-15,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4626,150,3,5,http://www.bing.com/rp/fWNNQ1PnvP0-d6lD80KSmXG3Q4o.css,24,0,0
1614679010911,49,Kittens-16,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2630,150,3,5,http://www.bing.com/rp/kFAqShRrnkQMbH6NYLBYoJ3lq9s.png,49,0,0
1614679010961,44,Kittens-17,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1602,203,3,5,http://tse1.mm.bing.net/th?q=Really+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,44,0,21
1614679011006,65,Kittens-18,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1641,198,3,5,http://tse3.mm.bing.net/th?q=Ginger+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,65,0,20
1614679011072,49,Kittens-19,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1868,200,3,5,http://tse4.mm.bing.net/th?q=Too+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,49,0,21
1614679011121,27,Kittens-20,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1500,198,3,5,http://tse3.mm.bing.net/th?q=Fluffy+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,27,0,0
1614679011149,22,Kittens-21,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1509,201,3,5,http://tse4.mm.bing.net/th?q=Cute+Baby+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,22,0,0
1614679011171,23,Kittens-22,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2006,200,3,5,http://tse1.mm.bing.net/th?q=Precious+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,23,0,0
1614679011194,24,Kittens-23,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,8002,184,3,5,http://tse4.mm.bing.net/th/id/OIP.EU8SktG5ZMii70PgLSZEiQHaIF?w=191&h=209&c=7&o=5&pid=1.7,24,0,0
1614679011219,23,Kittens-24,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,9588,232,3,5,http://tse3.mm.bing.net/th?q=Little+Baby+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,23,0,0
1614679011242,58,Kittens-25,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,5541,184,3,5,http://tse4.mm.bing.net/th/id/OIP.1BLPgeOcciiQS0BjG1qktgHaHm?w=191&h=196&c=7&o=5&pid=1.7,58,0,0
1614679011301,27,Kittens-26,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,12066,184,3,5,http://tse1.mm.bing.net/th/id/OIP.DYS2GCbA20jAS2n271fVRgHaLI?w=191&h=288&c=7&o=5&pid=1.7,27,0,0
1614679011329,77,Kittens-27,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,10294,184,3,5,http://tse2.mm.bing.net/th/id/OIP.dxS3hmLb4wG2kgWr7YmErwAAAA?w=191&h=260&c=7&o=5&pid=1.7,77,0,19
1614679011406,61,Kittens-28,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,11098,184,3,5,http://tse3.mm.bing.net/th/id/OIP.Pa7TDjKaKcrlMOiz86w2QgAAAA?w=191&h=258&c=7&o=5&pid=1.7,61,0,0
1614679011467,23,Kittens-29,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,13420,184,3,5,http://tse4.mm.bing.net/th/id/OIP.Xu7KS9rBARpSC1LcidhKKwHaMY?w=191&h=320&c=7&o=5&pid=1.7,23,0,0
1614679011490,56,Kittens-30,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,8790,184,3,5,http://tse2.mm.bing.net/th/id/OIP.0MQsBA0jAi0NTv_rKmbTCwAAAA?w=191&h=255&c=7&o=5&pid=1.7,56,0,0
1614679011546,24,Kittens-31,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,12542,184,3,5,http://tse4.mm.bing.net/th/id/OIP.87hD7hGp7y1lHaF0HzYyrQHaK7?w=191&h=282&c=7&o=5&pid=1.7,24,0,0
1614679011570,24,Kittens-32,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,11837,184,3,5,http://tse1.mm.bing.net/th/id/OIP.8H5mYRoTtJyhQ1g-Fn5cmQHaLB?w=191&h=286&c=7&o=5&pid=1.7,24,0,0
1614679011594,25,Kittens-33,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,10282,184,3,5,http://tse4.mm.bing.net/th/id/OIP.p-oQ3KFc_2cndtaEoIMRrgHaJ4?w=191&h=255&c=7&o=5&pid=1.7,25,0,0
1614679011619,77,Kittens-34,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,9768,184,3,5,http://tse4.mm.bing.net/th/id/OIP.QKHJvMZdRmHVFFuH-qNyCwHaKk?w=191&h=272&c=7&o=5&pid=1.7,77,0,0
1614679011696,21,Kittens-35,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,13199,232,3,5,http://tse4.mm.bing.net/th?q=Cute+Teacup+Kittens&dc=3&w=100&h=100&c=1&rs=1&pid=InlineBlock&mkt=en-GB&adlt=moderate&t=1&mw=240&sr=3&shs=2,21,0,0
1614679011717,18,Kittens-36,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,482,141,3,5,http://www.bing.com/sa/simg/Flag_Feedback.png,18,0,0
1614679011735,26,Kittens-37,200,OK,Bing Various 2-8,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,936,150,3,5,http://www.bing.com/rp/ytiieusXgM2K8bLkEDP-AS1ePds.png,26,0,0
1614679011761,20,Kittens-38,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1109,149,3,5,http://www.bing.com/rp/da3XTE4E24gCNAQJm5tKrqZDeuc.js,20,0,0
1614679011781,19,Kittens-39,200,OK,Bing Various 2-8,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,7000,149,3,5,http://www.bing.com/rp/BVRRZgrJAOx-_HOHkWyllv5vdF4.js,19,0,0
1614679010467,1432,Kittens,200,OK,Bing Various 2-9,text,false,One or more sub-samples failed,644137,6741,2,4,http://www.bing.com/images/search?q=Kittens,45,0,23
1614679010467,45,Kittens-0,301,Moved Permanently,Bing Various 2-9,,false,Response was null,275,135,2,4,http://bing.com/images/search?q=Kittens,45,0,23
1614679010513,350,Kittens-1,200,OK,Bing Various 2-9,text,true,,453030,139,2,4,http://www.bing.com/images/search?q=Kittens,86,0,24
1614679010880,22,Kittens-2,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4616,138,2,4,http://www.bing.com/sa/simg/favicon-2x.ico,22,0,0
1614679010902,32,Kittens-3,200,OK,Bing Various 2-9,text,true,,1376,150,2,4,http://www.bing.com/rp/XvRHqJwJt19aXQca73hQTfvNMxk.svg,32,0,0
1614679010934,25,Kittens-4,200,OK,Bing Various 2-9,text,true,,1502,150,2,4,http://www.bing.com/rp/fdVZU4ttbw8NDRm6H3I5BW3_vCo.svg,25,0,0
1614679010959,21,Kittens-5,200,OK,Bing Various 2-9,text,true,,1933,150,2,4,http://www.bing.com/rp/4L4QdyjTv0HYE2Ig2ol9eYoqxg8.svg,21,0,0
1614679010980,25,Kittens-6,200,OK,Bing Various 2-9,text,true,,1113,150,2,4,http://www.bing.com/rp/Fsa_OI0AplCnVoXGca8ALOo0S0s.svg,25,0,0
1614679011005,19,Kittens-7,200,OK,Bing Various 2-9,text,true,,1795,150,2,4,http://www.bing.com/rp/UYtUYDcn1oZlFG-YfBPz59zejYI.svg,19,0,0
1614679011024,22,Kittens-8,200,OK,Bing Various 2-9,text,true,,1557,150,2,4,http://www.bing.com/rp/KC_nX2_tPPyFvVw1RK20Yu1FyDk.svg,22,0,0
1614679011046,25,Kittens-9,200,OK,Bing Various 2-9,text,true,,1943,150,2,4,http://www.bing.com/rp/NnFHhz2jL6yzChtIhaB5IIVKY5k.svg,25,0,0
1614679011072,21,Kittens-10,200,OK,Bing Various 2-9,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1505,150,2,4,http://www.bing.com/rp/jZQUtjbvBNTFVhjuc1I6KRsoYFQ.css,21,0,0
1614679011093,26,Kittens-11,200,OK,Bing Various 2-9,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1545,150,2,4,http://www.bing.com/rp/DGRMR9NeVlyY3l85HlsGXYkE8_s.css,26,0,0
1614679011119,23,Kittens-12,200,OK,Bing Various 2-9,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1210,150,2,4,http://www.bing.com/rp/K1lFw1Mm-fGE5oJrZ4Sbf44j-54.css,23,0,0
1614679011143,22,Kittens-13,200,OK,Bing Various 2-9,text,true,,7544,150,2,4,http://www.bing.com/rp/IM8yRggr6PIeHc40CX57dqaq-lc.css,22,0,0
1614679011166,26,Kittens-14,200,OK,Bing Various 2-9,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1772,150,2,4,http://www.bing.com/rp/dPivqrU3cqe5fmsrlV6oVXWN6J8.css,26,0,0
1614679011192,24,Kittens-15,200,OK,Bing Various 2-9,text,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,4626,150,2,4,http://www.bing.com/rp/fWNNQ1PnvP0-d6lD80KSmXG3Q4o.css,24,0,0
1614679011216,20,Kittens-16,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2630,150,2,4,http://www.bing.com/rp/kFAqShRrnkQMbH6NYLBYoJ3lq9s.png,20,0,0
1614679011237,56,Kittens-17,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1602,203,2,4,http://tse1.mm.bing.net/th?q=Really+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,56,0,21
1614679011294,43,Kittens-18,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1640,198,2,4,http://tse3.mm.bing.net/th?q=Ginger+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,43,0,19
1614679011337,43,Kittens-19,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1868,200,2,4,http://tse4.mm.bing.net/th?q=Too+Cute+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,43,0,22
1614679011380,20,Kittens-20,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1500,198,2,4,http://tse3.mm.bing.net/th?q=Fluffy+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,20,0,0
1614679011400,18,Kittens-21,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,1509,201,2,4,http://tse4.mm.bing.net/th?q=Cute+Baby+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,18,0,0
1614679011418,20,Kittens-22,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,2006,200,2,4,http://tse1.mm.bing.net/th?q=Precious+Kittens&w=42&h=42&c=7&rs=1&p=0&o=5&pid=1.7&mkt=en-GB&adlt=moderate,20,0,0
1614679011438,22,Kittens-23,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,17698,184,2,4,http://tse4.mm.bing.net/th/id/OIP.g7UsmLVBnR3UpItDW4gyewHaKH?w=191&h=262&c=7&o=5&pid=1.7,22,0,0
1614679011460,26,Kittens-24,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,10421,184,2,4,http://tse1.mm.bing.net/th/id/OIP.TOtBcrj4WJXKXTYlSyblVwHaJ3?w=191&h=255&c=7&o=5&pid=1.7,26,0,0
1614679011486,21,Kittens-25,200,OK,Bing Various 2-9,bin,false,Test failed: text expected something using /200/	Test failed: text expected something using /301/	,8296,184,2,4,http://tse1.mm.bing.net/th/id/OIP.5F23wAMsyofAlK23B9k2cAHaGu?w=191&h=174&c=7&o=5&pid=1.7,21,0,0
